,Sport,predicted_item_1,acc1,predicted_item_2,acc2,img
2256,sidecar racing,racer,0.90014905,sports_car,0.04892161,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/015.jpg
2257,sidecar racing,bobsled,0.7169536,racer,0.12185427,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/014.jpg
2258,sidecar racing,go-kart,0.72077596,racer,0.1622053,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/028.jpg
2259,sidecar racing,snowmobile,0.5018099,crash_helmet,0.256101,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/004.jpg
2260,sidecar racing,go-kart,0.50769705,crash_helmet,0.45296115,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/010.jpg
2261,sidecar racing,bobsled,0.15625638,abaya,0.043375622,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/038.jpg
2262,sidecar racing,go-kart,0.66990787,racer,0.20613639,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/039.jpg
2263,sidecar racing,racer,0.49984002,go-kart,0.38885802,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/011.jpg
2264,sidecar racing,go-kart,0.33175302,racer,0.30800346,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/005.jpg
2265,sidecar racing,go-kart,0.9086718,crash_helmet,0.048377965,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/013.jpg
2266,sidecar racing,go-kart,0.35818946,sports_car,0.255362,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/007.jpg
2267,sidecar racing,racer,0.60885614,crash_helmet,0.17030022,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/006.jpg
2268,sidecar racing,crash_helmet,0.4493876,snowmobile,0.2102687,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/012.jpg
2269,sidecar racing,racer,0.37074053,crash_helmet,0.20636608,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/129.jpg
2270,sidecar racing,racer,0.86883056,bobsled,0.04951276,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/101.jpg
2271,sidecar racing,racer,0.4479295,crash_helmet,0.25411165,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/115.jpg
2272,sidecar racing,racer,0.9431558,sports_car,0.047662098,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/049.jpg
2273,sidecar racing,racer,0.78209823,sports_car,0.18539207,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/075.jpg
2274,sidecar racing,spider_web,0.19275801,racer,0.08523497,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/061.jpg
2275,sidecar racing,crash_helmet,0.2691667,Model_T,0.26638624,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/060.jpg
2276,sidecar racing,go-kart,0.5835869,racer,0.35553172,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/074.jpg
2277,sidecar racing,racer,0.8423398,tow_truck,0.0817412,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/048.jpg
2278,sidecar racing,snowmobile,0.26640004,lawn_mower,0.1705274,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/114.jpg
2279,sidecar racing,go-kart,0.85154337,racer,0.08833139,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sidecar racing/100.jpg
2280,ski jumping,ski,0.23786247,drumstick,0.20351858,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/016.jpg
2281,ski jumping,crane,0.18440464,ski,0.12994064,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/002.jpg
2282,ski jumping,flagpole,0.4074701,pole,0.12255374,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/003.jpg
2283,ski jumping,ski,0.98798823,macaw,0.010062387,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/017.jpg
2284,ski jumping,ski,0.811499,shovel,0.030332454,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/029.jpg
2285,ski jumping,submarine,0.87944824,suspension_bridge,0.018171638,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/001.jpg
2286,ski jumping,redbone,0.42621514,ballpoint,0.09977855,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/015.jpg
2287,ski jumping,alp,0.3418412,valley,0.11322309,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/014.jpg
2288,ski jumping,ski,0.99594325,speedboat,0.0013240497,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/028.jpg
2289,ski jumping,ski,0.7796015,alp,0.088096984,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/004.jpg
2290,ski jumping,ski,0.97173846,cloak,0.0050712572,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/010.jpg
2291,ski jumping,ski,0.4373189,horizontal_bar,0.20495884,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/038.jpg
2292,ski jumping,ski,0.99996233,snorkel,1.0033079e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/039.jpg
2293,ski jumping,flagpole,0.2502443,ski,0.12845983,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/011.jpg
2294,ski jumping,ski,0.5447493,abaya,0.124557145,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/005.jpg
2295,ski jumping,suspension_bridge,0.98464084,crane,0.006171758,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/013.jpg
2296,ski jumping,ski,0.8688181,bow,0.031169701,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/007.jpg
2297,ski jumping,ski,0.9264055,macaw,0.06027583,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/006.jpg
2298,ski jumping,ski,0.60625756,pole,0.17369123,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/012.jpg
2299,ski jumping,ski,0.27894127,abaya,0.09793777,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/129.jpg
2300,ski jumping,electric_guitar,0.5660431,ski,0.28594196,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/101.jpg
2301,ski jumping,ski,0.83526313,flagpole,0.04960349,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/115.jpg
2302,ski jumping,ski,0.41628793,pole,0.27325627,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/049.jpg
2303,ski jumping,ski,0.99971014,pole,9.885692e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/075.jpg
2304,ski jumping,ski,0.7057121,bow,0.14778386,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/061.jpg
2305,ski jumping,ski,0.8546676,pole,0.028081711,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/060.jpg
2306,ski jumping,ski,0.9932908,pole,0.0012889557,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/074.jpg
2307,ski jumping,ski,0.9894014,pole,0.0036201791,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/048.jpg
2308,ski jumping,ski,0.9743447,chain_saw,0.0124199735,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/114.jpg
2309,ski jumping,drilling_platform,0.59270054,crane,0.20790929,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/ski jumping/100.jpg
2310,sky surfing,ski,0.5848506,parachute,0.12366554,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/48.jpg
2311,sky surfing,parachute,0.60986793,mountain_bike,0.15153244,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/49.jpg
2312,sky surfing,paddle,0.46473196,ski,0.371338,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/59.jpg
2313,sky surfing,parachute,0.68654513,pole,0.10502307,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/58.jpg
2314,sky surfing,ski,0.88620424,chain_saw,0.0961933,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/14.jpg
2315,sky surfing,parachute,0.7846036,unicycle,0.116188966,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/28.jpg
2316,sky surfing,parachute,0.62361324,pole,0.049000997,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/29.jpg
2317,sky surfing,parachute,0.2808967,cliff,0.28066078,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/15.jpg
2318,sky surfing,ski,0.3664105,parachute,0.3461319,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/01.jpg
2319,sky surfing,vestment,0.6151803,bib,0.10624757,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/17.jpg
2320,sky surfing,paddle,0.3304174,parachute,0.30645993,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/03.jpg
2321,sky surfing,parachute,0.19165248,comic_book,0.11989098,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/02.jpg
2322,sky surfing,parachute,0.63787645,alp,0.14538743,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/16.jpg
2323,sky surfing,ski,0.35751835,parachute,0.23007867,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/12.jpg
2324,sky surfing,ski,0.44750455,paddle,0.23663905,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/06.jpg
2325,sky surfing,parachute,0.51421237,ski,0.3229495,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/07.jpg
2326,sky surfing,ski,0.65592015,pole,0.12259549,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/13.jpg
2327,sky surfing,parachute,0.8914239,balance_beam,0.05667416,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/39.jpg
2328,sky surfing,parachute,0.7205147,pole,0.17617983,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/05.jpg
2329,sky surfing,alp,0.73769027,unicycle,0.08462166,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/11.jpg
2330,sky surfing,parachute,0.7376505,unicycle,0.1279741,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/10.jpg
2331,sky surfing,parachute,0.6809983,cliff,0.15142009,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/04.jpg
2332,sky surfing,ski,0.5613752,parachute,0.2614726,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/38.jpg
2333,sky surfing,parachute,0.55970883,ski,0.4323478,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/21.jpg
2334,sky surfing,ski,0.9592175,snowmobile,0.009095712,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/35.jpg
2335,sky surfing,comic_book,0.55798745,ski,0.31653544,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/09.jpg
2336,sky surfing,balance_beam,0.57968414,punching_bag,0.13900363,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/08.jpg
2337,sky surfing,ski,0.6989166,alp,0.091532715,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/34.jpg
2338,sky surfing,parachute,0.9998846,balloon,8.8293964e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/20.jpg
2339,sky surfing,parachute,0.29615143,ski,0.25746527,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sky surfing/36.jpg
2340,skydiving,parachute,0.9990736,wing,0.00039385605,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/016.jpg
2341,skydiving,bobsled,0.22266823,snowmobile,0.19311024,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/002.jpg
2342,skydiving,scuba_diver,0.48221055,ski,0.20981649,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/003.jpg
2343,skydiving,cliff,0.29995033,warplane,0.2957786,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/017.jpg
2344,skydiving,cliff,0.3949955,parachute,0.35284808,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/149.jpg
2345,skydiving,parachute,0.94509953,ski,0.016737957,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/029.jpg
2346,skydiving,parachute,0.9980773,maypole,0.0005904032,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/001.jpg
2347,skydiving,parachute,0.45869768,scuba_diver,0.37179074,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/015.jpg
2348,skydiving,parachute,0.75505286,alp,0.112731144,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/014.jpg
2349,skydiving,parachute,0.98421913,ski,0.006885742,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/028.jpg
2350,skydiving,ear,0.44034022,corn,0.20416395,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/148.jpg
2351,skydiving,parachute,0.9999988,balloon,5.9384405e-07,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/004.jpg
2352,skydiving,parachute,0.94011664,volcano,0.039603002,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/010.jpg
2353,skydiving,parachute,0.739751,cliff,0.08006548,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/038.jpg
2354,skydiving,parachute,0.709804,wing,0.22318919,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/039.jpg
2355,skydiving,warplane,0.6487337,wing,0.34204644,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/011.jpg
2356,skydiving,parachute,0.99998486,umbrella,1.0605057e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/005.jpg
2357,skydiving,parachute,0.8669501,wing,0.08191161,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/013.jpg
2358,skydiving,parachute,0.45835105,seashore,0.08196578,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/007.jpg
2359,skydiving,parachute,0.993972,balloon,0.0045180134,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/006.jpg
2360,skydiving,parachute,0.74894094,pole,0.036402903,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/012.jpg
2361,skydiving,parachute,0.76897097,spider_web,0.051343866,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/129.jpg
2362,skydiving,parachute,0.44292894,scuba_diver,0.3265757,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/101.jpg
2363,skydiving,warplane,0.8977619,wing,0.058573592,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/115.jpg
2364,skydiving,parachute,0.804719,balloon,0.021818599,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/049.jpg
2365,skydiving,parachute,0.44639537,scuba_diver,0.3781776,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/075.jpg
2366,skydiving,parachute,0.32554638,jellyfish,0.11590988,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/061.jpg
2367,skydiving,cliff,0.5467238,parachute,0.28875867,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/060.jpg
2368,skydiving,parachute,0.82473004,swing,0.12924382,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/074.jpg
2369,skydiving,parachute,0.9668668,wing,0.009820636,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/skydiving/048.jpg
2370,snow boarding,ski,0.6435974,alp,0.057882186,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/016.jpg
2371,snow boarding,ski,0.8856096,ski_mask,0.02257766,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/002.jpg
2372,snow boarding,ski,0.62656945,alp,0.13363405,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/003.jpg
2373,snow boarding,ski,0.8957714,breastplate,0.050039317,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/017.jpg
2374,snow boarding,ski,0.9641239,alp,0.019932922,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/029.jpg
2375,snow boarding,parachute,0.4909718,ski,0.4848341,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/001.jpg
2376,snow boarding,container_ship,0.30293036,ski,0.16099945,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/015.jpg
2377,snow boarding,ski,0.97520876,bobsled,0.0027884245,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/014.jpg
2378,snow boarding,ski,0.48043475,parachute,0.15725148,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/028.jpg
2379,snow boarding,ski,0.42341396,snowmobile,0.28193188,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/004.jpg
2380,snow boarding,ski,0.66912794,alp,0.18026638,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/010.jpg
2381,snow boarding,alp,0.461026,dam,0.14256757,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/038.jpg
2382,snow boarding,ski,0.31969774,street_sign,0.2805538,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/039.jpg
2383,snow boarding,ski,0.93812275,puck,0.057723988,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/011.jpg
2384,snow boarding,ski,0.98540616,ski_mask,0.006766948,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/005.jpg
2385,snow boarding,ski,0.50438714,snowmobile,0.41078484,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/013.jpg
2386,snow boarding,ski,0.506402,bobsled,0.28107646,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/007.jpg
2387,snow boarding,bobsled,0.64396447,snowplow,0.18615018,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/006.jpg
2388,snow boarding,parachute,0.55069745,airship,0.28949037,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/012.jpg
2389,snow boarding,ski,0.96758527,alp,0.005809075,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/101.jpg
2390,snow boarding,ski,0.89724123,snowmobile,0.037398353,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/115.jpg
2391,snow boarding,alp,0.5012887,ski,0.34857094,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/049.jpg
2392,snow boarding,ski,0.8781365,parachute,0.026278114,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/075.jpg
2393,snow boarding,ski,0.9897357,bannister,0.0059569306,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/061.jpg
2394,snow boarding,mountain_bike,0.391966,crash_helmet,0.20549098,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/060.jpg
2395,snow boarding,ski,0.99140114,shovel,0.0035136875,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/074.jpg
2396,snow boarding,ski,0.9805015,alp,0.009801022,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/048.jpg
2397,snow boarding,ski,0.9144769,canoe,0.023337023,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/114.jpg
2398,snow boarding,ski,0.79747844,snowmobile,0.05149912,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/100.jpg
2399,snow boarding,ski,0.9967069,alp,0.0011593961,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snow boarding/116.jpg
2400,snowmobile racing,snowmobile,0.8116983,snowplow,0.13408518,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/016.jpg
2401,snowmobile racing,snowmobile,0.9295559,bobsled,0.02519033,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/002.jpg
2402,snowmobile racing,snowmobile,0.9801468,bobsled,0.01978039,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/003.jpg
2403,snowmobile racing,snowmobile,0.99771947,crash_helmet,0.0005546616,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/017.jpg
2404,snowmobile racing,snowmobile,0.99530137,dogsled,0.0021195614,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/029.jpg
2405,snowmobile racing,snowmobile,0.9947114,bobsled,0.0042263702,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/001.jpg
2406,snowmobile racing,snowmobile,0.767554,racer,0.1774318,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/015.jpg
2407,snowmobile racing,snowmobile,0.99791163,ski,0.0010888929,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/014.jpg
2408,snowmobile racing,snowmobile,0.99475986,bobsled,0.0041167936,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/028.jpg
2409,snowmobile racing,snowmobile,0.9986123,bobsled,0.0011610455,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/004.jpg
2410,snowmobile racing,snowmobile,0.9951441,ski,0.0045632464,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/010.jpg
2411,snowmobile racing,snowmobile,0.6097553,bobsled,0.3853226,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/038.jpg
2412,snowmobile racing,ski,0.8833397,snowmobile,0.09066133,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/039.jpg
2413,snowmobile racing,snowmobile,0.9961404,bobsled,0.002253046,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/011.jpg
2414,snowmobile racing,snowmobile,0.95217574,ski,0.023429675,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/005.jpg
2415,snowmobile racing,snowmobile,0.5834441,ski,0.3676137,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/013.jpg
2416,snowmobile racing,snowmobile,0.7030402,hip,0.103932776,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/007.jpg
2417,snowmobile racing,snowmobile,0.7262585,ski,0.16604471,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/006.jpg
2418,snowmobile racing,snowmobile,0.99667895,bobsled,0.0026717507,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/012.jpg
2419,snowmobile racing,snowmobile,0.72190464,speedboat,0.039344408,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/129.jpg
2420,snowmobile racing,snowmobile,0.9931409,dogsled,0.0029295797,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/101.jpg
2421,snowmobile racing,snowmobile,0.999977,bobsled,1.1134583e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/115.jpg
2422,snowmobile racing,snowmobile,0.9974527,ski,0.00092675677,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/049.jpg
2423,snowmobile racing,snowmobile,0.991537,ski,0.006072281,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/075.jpg
2424,snowmobile racing,lawn_mower,0.8964143,motor_scooter,0.043050215,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/061.jpg
2425,snowmobile racing,snowmobile,0.9946582,bobsled,0.0023435268,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/060.jpg
2426,snowmobile racing,snowmobile,0.9997304,bobsled,0.00017529774,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/074.jpg
2427,snowmobile racing,snowmobile,0.99632996,ski,0.0030723338,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/048.jpg
2428,snowmobile racing,snowmobile,0.9779114,bobsled,0.018034706,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/114.jpg
2429,snowmobile racing,snowmobile,0.9989434,bobsled,0.0006678285,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/snowmobile racing/100.jpg
2430,speed skating,bobsled,0.9369606,ski,0.03792773,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/016.jpg
2431,speed skating,puck,0.87717044,ski_mask,0.10024678,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/002.jpg
2432,speed skating,ski,0.21336962,standard_poodle,0.19517443,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/003.jpg
2433,speed skating,broom,0.5805398,puck,0.37450346,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/017.jpg
2434,speed skating,dragonfly,0.14759414,ski,0.112432756,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/029.jpg
2435,speed skating,ski,0.6161628,puck,0.30443594,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/001.jpg
2436,speed skating,ski,0.90874106,puck,0.051257346,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/015.jpg
2437,speed skating,ski,0.573621,puck,0.16246751,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/014.jpg
2438,speed skating,ski,0.25978696,bobsled,0.09013626,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/028.jpg
2439,speed skating,ski_mask,0.27302414,ski,0.15631026,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/004.jpg
2440,speed skating,bearskin,0.37556043,cowboy_hat,0.10873301,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/010.jpg
2441,speed skating,bobsled,0.8404672,ski,0.02614633,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/038.jpg
2442,speed skating,puck,0.9102543,ballplayer,0.03363555,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/039.jpg
2443,speed skating,parking_meter,0.6700114,crash_helmet,0.040289227,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/011.jpg
